"date","dow","death","pm10tmean","pm25tmean","o3tmean","so2tmean","no2tmean","cotmean","tmpd","dptp","rhum"
1987-08-12,"Wednesday",83,38.959375,NA,13.260304731,2.6938591048,9.0346628123,22.390597858,76,63.625,66
1987-08-13,"Thursday",121,28.637180863,NA,12.189162539,2.1906722609,11.206990398,328.63282566,75.5,69.5,78.375
1987-08-14,"Friday",107,9.8738877119,NA,0.4103550357,-3.854075312,-5.015997231,122.95010121,74,74.625,82.375
1987-08-15,"Saturday",115,0.246875,NA,9.2114108474,-4.879600113,-10.24037337,-450.7222329,79.5,75.875,76.75
1987-08-16,"Sunday",125,1.8361625362,NA,8.1101928987,-2.873971136,-14.33577861,-531.8023598,80,73.875,80.375
1987-08-17,"Monday",120,-1.889937107,NA,2.3424276746,-3.768465465,-8.301986088,-278.235294,73.5,60.25,65.75
1987-08-18,"Tuesday",102,7.0471698113,NA,-9.794782739,-0.141535599,5.7613756569,317.52237216,69.5,64.25,79.125
1987-08-19,"Wednesday",102,-5.444647182,NA,-4.864471653,-3.053715476,-0.720957126,-210.1888358,70,56.75,64
1987-08-20,"Thursday",118,7.820754717,NA,7.0091828179,-0.856763482,2.9541403823,72.840066278,70,62.625,57
1987-08-21,"Friday",118,1.7327044025,NA,13.846643344,2.7972694792,-3.514655063,-426.0786842,76,72.5,70.75
1987-08-22,"Saturday",107,-9.116352201,NA,0.0397500994,-2.880033978,-13.05730273,-451.1727013,71.5,54.625,70.75
1987-08-23,"Sunday",107,-16.99371069,NA,-6.173021529,-3.16404087,-11.63045326,-523.3560892,63,49,61.75
1987-08-24,"Monday",133,2.0786163522,NA,-11.45428555,-2.778354874,-3.750208205,-173.2722798,61.5,51.375,65.75
1987-08-25,"Tuesday",107,0.2881169387,NA,-16.88560885,-2.480153387,4.74205392,-67.11076855,59,58,98.75
1987-08-26,"Wednesday",96,9.0408805031,NA,-15.45932418,-3.512046109,0.498186749,216.24548906,62,63.25,97
1987-08-27,"Thursday",103,-20.93690852,NA,-9.655703641,-4.830090759,-4.178869869,311.90707991,63.5,61.375,95.375
1987-08-28,"Friday",117,-8.952681388,NA,-1.556793364,-4.428002826,-3.551501869,154.91438586,63.5,54.625,82.125
1987-08-29,"Saturday",100,NA,NA,-5.523201722,-2.501044413,2.1026700942,313.88323316,65.5,57,67.625
1987-08-30,"Sunday",125,-5.927444795,NA,-0.994040173,-3.17514824,-8.033645425,-404.3780481,72,59.625,74.375
1987-08-31,"Monday",113,-10.8712207,NA,-8.058479115,-3.901464584,-6.143601074,-254.1466481,62,46.5,58.625
1987-09-01,"Tuesday",112,-3.791155509,NA,-5.86826597,-2.434821906,-0.807918343,-73.21343662,64,49.5,48.5
1987-09-02,"Wednesday",107,-23.95583596,NA,-1.887532748,-4.835177161,-9.215739176,-202.0003224,61.5,50.125,70.375
1987-09-03,"Thursday",122,-16.88328076,NA,-3.161756935,-3.122584822,-4.513704872,-291.1237732,60.5,49.25,62.875
1987-09-04,"Friday",115,NA,NA,7.9616508483,9.3706384951,11.284384179,195.73686884,69,59.125,61.875
1987-09-05,"Saturday",104,NA,NA,22.116819903,1.8130542458,10.255566492,-267.0364112,73,57.375,57.25
1987-09-06,"Sunday",118,26.964005022,NA,14.21073889,0.0839499101,6.8775471072,50.173492864,75,66.25,77.25
1987-09-07,"Monday",137,NA,NA,-0.807604842,-4.329110152,-3.257206687,-162.7776443,70.5,65.625,88.875
1987-09-08,"Tuesday",117,NA,NA,1.7252150422,-2.841087531,7.0702928782,674.02695928,72,63.5,78.375
1987-09-09,"Wednesday",104,NA,NA,-4.913112148,-2.411877635,-1.768922364,174.42256155,68.5,56.125,68.625
1987-09-10,"Thursday",105,NA,NA,2.8835600504,-0.58506439,2.7016648368,205.49973998,67.5,57.75,67.375
1987-09-11,"Friday",109,NA,NA,-1.258264194,-0.43447151,7.8548681563,477.91587732,69,57,61.375
1987-09-12,"Saturday",121,-5.804613936,NA,-8.48670365,-4.244908112,-2.260237634,71.451490036,68,50.375,64.25
1987-09-13,"Sunday",108,NA,NA,-11.9538776,-3.281176671,-3.733608656,76.168076827,59,53.25,71.125
1987-09-14,"Monday",114,NA,NA,-5.021443953,-0.768669784,4.9111615632,566.7496443,61.5,58,70.625
1987-09-15,"Tuesday",108,NA,NA,-8.214767323,0.4462996958,5.2849956977,470.49643825,72,66,79.75
1987-09-16,"Wednesday",111,-7.531847134,NA,-13.36565739,-3.387573135,-0.556486768,104.48085794,69,66.875,89.25
1987-09-17,"Thursday",110,-10.4600639,NA,-10.38120942,-4.191514057,-4.677286421,-154.0530422,67.5,64.25,91.625
1987-09-18,"Friday",107,-10.04063641,NA,-16.96434275,-4.364420019,-6.833639525,42.224732374,63.5,60.375,94.125
1987-09-19,"Saturday",107,NA,NA,-11.60406599,-3.690494348,-7.657304865,-369.7986593,61,50.25,78
1987-09-20,"Sunday",108,NA,NA,-16.68984732,-3.713026351,-12.66438398,-465.1530614,57,50.875,86
1987-09-21,"Monday",139,-11.36421725,NA,-19.06051235,-4.582005041,-7.523562457,-233.2236848,55.5,54.75,91.25
1987-09-22,"Tuesday",130,NA,NA,-16.48870749,-2.797320863,-8.147183272,-2.82710347,61,52.5,85.375
1987-09-23,"Wednesday",111,-2.428115016,NA,-10.63773944,-2.645740489,-2.62968805,139.5449897,63,51,60
1987-09-24,"Thursday",112,-12.64085518,NA,-7.071841187,-3.230673877,-8.057177509,-163.2481896,59.5,46.25,71.5
1987-09-25,"Friday",106,14.50798722,NA,-10.27424768,2.9991084039,6.8827291965,896.4671401,56.5,43,61.75
1987-09-26,"Saturday",127,1.4696485623,NA,-1.026682325,2.3861246873,9.2385462974,-182.3072925,65,53.375,49
1987-09-27,"Sunday",110,8.3865814696,NA,4.1802446264,-0.906055245,4.0450628413,-319.8553582,75.5,54,52.375
1987-09-28,"Monday",120,16.42172524,NA,6.1891157023,0.2966844876,7.931172999,257.3857677,69,61.125,78.875
1987-09-29,"Tuesday",115,-6.584664537,NA,-11.30729279,-3.802703661,-7.126939439,-250.4533648,61.5,52.375,73.375
1987-09-30,"Wednesday",120,-10.32498758,NA,-12.63473032,-3.323961802,-4.170830577,-31.822251,55,35.625,56.75
1987-10-01,"Thursday",117,3.4249201278,NA,-6.973387713,0.1736329419,-2.321604037,-118.697035,55.5,46.375,47.75
1987-10-02,"Friday",128,11.469648562,NA,-8.643574969,-4.089427188,-13.41659193,-411.0782394,47,32.25,63.25
1987-10-03,"Saturday",115,11.408945687,NA,-8.274800394,-2.765771747,-3.887994108,200.5949692,42.5,29.875,62.875
1987-10-04,"Sunday",123,9.428115016,NA,-4.758548138,1.1120493796,-3.342220081,-164.6147067,52,30.75,33.375
1987-10-05,"Monday",118,7.3557692308,NA,-8.918846987,3.7042515811,-4.86830736,-292.3068491,60,41.25,51.125
1987-10-06,"Tuesday",137,-13.37295927,NA,-16.41756666,-4.385790591,-13.94270219,-507.241018,45.5,38,84
1987-10-07,"Wednesday",134,-4.685897436,NA,-10.33006812,-4.125748426,-10.41333229,-295.8495155,39.5,26.875,60.5
1987-10-08,"Thursday",134,0.2724358974,NA,-13.48868128,0.1538115927,3.1995899255,181.12789267,41.5,26.875,37.75
1987-10-09,"Friday",115,-2.480769231,NA,-11.92913279,-0.233692467,-5.325903675,-334.6149783,53.5,31.25,48.125
1987-10-10,"Saturday",103,-12.5224359,NA,-14.84298798,-4.735301542,-4.24872128,-423.0898464,42.5,32.625,73.75
1987-10-11,"Sunday",106,-8.557692308,NA,-9.051048202,-4.179922675,-2.575489723,-316.5599432,39,25.5,66.375
1987-10-12,"Monday",123,6.3840101727,NA,-11.33333357,-0.632076102,11.560468107,430.73551168,42.5,30.375,56.25
1987-10-13,"Tuesday",116,NA,NA,-8.287920671,2.1064532434,13.241648783,-191.1555379,49.5,33.375,45.125
1987-10-14,"Wednesday",120,0.4662379421,NA,-12.57405447,5.6998643839,13.966562145,55.440517568,55.5,38.125,45.375
1987-10-15,"Thursday",130,11.488745981,NA,1.1687096205,5.8729904259,18.399479539,-146.9593785,63,36,37.25
1987-10-16,"Friday",111,17.498392283,NA,5.1936729402,0.7922631573,10.998573322,-48.75112552,62.5,55.125,82.875
1987-10-17,"Saturday",122,-21.50160772,NA,-14.64426127,-3.626830223,-13.46287946,-558.0730539,48,42.125,81
1987-10-18,"Sunday",121,-9.337976526,NA,-8.092475429,-3.116625653,-2.706849258,-303.6547496,53.5,43.75,72.25
1987-10-19,"Monday",117,-29.40705128,NA,-4.991634371,-4.670247651,-4.821129074,-83.80936161,49.5,40.25,79
1987-10-20,"Tuesday",111,-16.3974359,NA,-8.284664188,-2.451589684,-6.150857039,-106.1628987,45.5,32.375,77.875
1987-10-21,"Wednesday",114,-18.96898088,NA,-17.38382911,-4.013788012,-9.552857886,-220.2852263,37,33.25,85.625
1987-10-22,"Thursday",104,-15.45192308,NA,-17.41002499,-1.551268793,-1.942460129,-183.5591263,43,34.25,66.125
1987-10-23,"Friday",98,9.4679487179,NA,-15.4983189,-2.614114221,0.3582876564,529.17467015,39,31.125,71.625
1987-10-24,"Saturday",139,-7.402627964,NA,-16.13394311,-4.144442194,-1.447021396,216.57696844,38.5,33.5,90.375
1987-10-25,"Sunday",126,NA,NA,-12.93043049,-3.526884124,-1.187092415,18.310033927,42,31.125,65
1987-10-26,"Monday",115,-7.58974359,NA,-18.90453609,0.5973354563,1.5633573105,89.909418124,44.5,45.375,89.875
1987-10-27,"Tuesday",119,-9.53525641,NA,-14.18039108,-4.169107388,-4.911216236,-224.2742813,44.5,34.5,84.375
1987-10-28,"Wednesday",114,-9.400641026,NA,-18.89322352,-2.918572032,-0.003162787,620.86788789,38.5,28.875,69.375
1987-10-29,"Thursday",123,7.6891025641,NA,-16.48678821,1.0120650119,7.3560609185,743.89059805,44.5,37.75,74.375
1987-10-30,"Friday",125,16.464358261,NA,-6.744181889,5.846051436,6.2889233948,11.744521434,54.5,42.875,67.25
1987-10-31,"Saturday",116,19.701923077,NA,-10.81943261,0.1013350089,-2.951044155,-186.502738,52,49.375,87.625
1987-11-01,"Sunday",118,-10.30769231,NA,-13.87486459,-2.884109863,3.3035908823,42.053839223,58,58.5,98
1987-11-02,"Monday",138,5.5961538462,NA,-11.81091426,-0.235943995,8.4149217389,-167.5458384,64,56.625,71.625
1987-11-03,"Tuesday",98,NA,NA,7.2720001797,0.7799284149,5.7055843506,-325.0991437,66,49.875,52
1987-11-04,"Wednesday",114,6.5641025641,NA,-7.116385483,0.0913842072,-5.328538718,-368.8495058,56.5,38.25,50.75
1987-11-05,"Thursday",117,-10.67042281,NA,-5.710478889,-2.632216594,-6.424229584,-451.953768,40.5,19.875,49
1987-11-06,"Friday",108,3.4757946607,NA,-16.48801612,2.2102548298,1.6919649222,-0.300307473,39.5,25.75,43.75
1987-11-07,"Saturday",109,5.3674121406,NA,-19.97389892,0.7070442369,2.3925009431,22.049689589,45.5,29.5,45
1987-11-08,"Sunday",121,24.444089457,NA,-2.200570232,-1.086338618,-2.790454278,-211.6413235,49.5,41.75,85.5
1987-11-09,"Monday",109,-23.49363057,NA,0.5956942738,-2.451444531,-3.09252854,-99.49626059,35,18.5,55.5
1987-11-10,"Tuesday",127,-29.35031847,NA,1.5387695978,-1.1965334,-1.653001961,-350.5977834,34,24.875,64.125
1987-11-11,"Wednesday",143,-5.955834876,NA,-17.12772239,-0.619176502,3.0877141428,260.76546775,35,23.75,57
1987-11-12,"Thursday",118,5.3885350318,NA,-16.5474236,4.0629877954,4.5491532412,245.88452061,43.5,31.125,48
1987-11-13,"Friday",113,13.425396825,NA,-19.61838532,2.7201669456,5.6574996384,792.19118395,48.5,31.375,43.5
1987-11-14,"Saturday",125,-23.6984127,NA,-14.4255982,0.5953620002,3.2180414194,1048.9184993,47,31.125,53.5
1987-11-15,"Sunday",108,9.2349206349,NA,-6.359815965,5.3732231247,10.254235271,205.28335164,50.5,32,35.375
1987-11-16,"Monday",100,-7.697452229,NA,-8.458831533,-0.551338555,3.7275158967,2.1885454756,56,56,95.5
1987-11-17,"Tuesday",112,-17.87098377,NA,-12.63399243,-2.345298802,-13.12578673,-278.6416428,50,35.375,75.625
1987-11-18,"Wednesday",106,NA,NA,-16.12895217,-0.806908826,-7.362971036,-313.0984765,38,29.25,75.625
1987-11-19,"Thursday",128,-13.7843254,NA,-15.36256322,1.9648715619,-3.919869326,-138.918573,37.5,26,57
1987-11-20,"Friday",128,-7.647619048,NA,-1.201928563,-3.565713784,-9.61495702,-447.0902134,27.5,10.375,52.875
1987-11-21,"Saturday",121,-14.67405063,NA,-15.10925855,0.026298733,0.4828767158,-64.84966494,25.5,11.5,45.125
1987-11-22,"Sunday",128,NA,NA,-14.67942797,1.8038868321,-5.732565564,-224.9460701,42,28.75,47.5
1987-11-23,"Monday",127,-6.235373409,NA,-14.59282564,-2.412866021,-10.20289254,-310.0186456,43.5,31.75,79.75
1987-11-24,"Tuesday",113,10.306962025,NA,-17.60536661,-2.216377503,-8.100472502,52.636037631,39.5,39.375,91.5
1987-11-25,"Wednesday",117,-31.6835443,NA,-13.35055892,-3.644797349,-8.284452977,-220.997783,40,36.875,89.375
1987-11-26,"Thursday",114,-26.71608833,NA,-2.882495731,-4.500975736,-15.1695916,-649.2594683,40,35.875,80.875
1987-11-27,"Friday",117,NA,NA,-15.29801771,-3.523163808,-9.923250473,-384.0860332,40.5,39.5,94.875
1987-11-28,"Saturday",115,NA,NA,-19.79452953,-1.687357505,-4.643925217,15.492022742,47,45.5,90.375
1987-11-29,"Sunday",103,-24.68590576,NA,-21.13324676,-3.198654195,-10.97816582,-378.5098779,39,34.625,94.875
1987-11-30,"Monday",101,NA,NA,-20.14021907,-2.241848653,-10.08325661,-236.3667576,37,35.5,99
1987-12-01,"Tuesday",134,-14.25396825,NA,-13.31928675,-4.157285013,-6.388397471,-344.2630198,32,24.125,76.375
1987-12-02,"Wednesday",93,-19.59047619,NA,-16.15761002,-2.505763527,-8.838937175,-112.4191068,30,26.375,81.5
1987-12-03,"Thursday",116,-12.62222222,NA,-20.42253779,-3.325321617,-4.441209781,287.69725265,30.5,26.25,86
1987-12-04,"Friday",128,-7.568253968,NA,-14.5397013,-2.278968461,-1.664857858,-51.67255246,27,19.625,79
1987-12-05,"Saturday",109,-11.94629478,NA,-12.95353895,-0.686346301,2.0908716926,631.06038817,27,24.625,81.875
1987-12-06,"Sunday",142,-20.58095238,NA,-11.83666624,3.9169699003,-1.546057688,-50.07542792,31.5,29,79.125
1987-12-07,"Monday",124,-17.57006369,NA,-20.99802721,-1.157356731,-1.102381937,43.901761396,38.5,36.25,84.5
1987-12-08,"Tuesday",112,-14.8343949,NA,-21.32223133,-2.683114516,-1.93419972,157.27574775,46.5,49.5,94.625
1987-12-09,"Wednesday",116,-22.10509554,NA,-17.27880905,-2.784571375,-10.79771882,-191.4795196,49.5,34.375,77.625
1987-12-10,"Thursday",136,-11.08306709,NA,-19.46755394,-2.240101691,-5.279579449,22.897295348,38,31.125,87.375
1987-12-11,"Friday",138,-13.36518273,NA,-22.10172571,1.6586383505,-0.768131582,-16.99918568,41,33.625,71.25
1987-12-12,"Saturday",136,-14.06070288,NA,-15.84088668,-2.36731722,-13.4422112,-657.0357743,35,23.75,69.875
1987-12-13,"Sunday",108,-8.987220447,NA,-13.72628839,-2.615138102,-9.615208683,-366.7055894,31.5,23.5,77
1987-12-14,"Monday",125,-0.03514377,NA,-13.72102282,-0.766704574,1.1307131026,446.11224896,30,27.5,74.625
1987-12-15,"Tuesday",140,-24.22683706,NA,-17.48117837,-4.524857002,-12.02663158,-447.0576126,31,24.25,78.75
1987-12-16,"Wednesday",149,-7.329073482,NA,-14.96312447,-3.323244049,-11.60907221,-389.9749219,27.5,16.625,66.25
1987-12-17,"Thursday",118,-10.3319602,NA,-19.45638076,-2.217669765,0.5363846492,232.57091345,20.5,11.75,72
1987-12-18,"Friday",131,-7.086261981,NA,-22.63108022,4.7927351644,-1.106524544,-174.0788993,23,25.75,89.125
1987-12-19,"Saturday",111,-23.05774034,NA,-23.19567566,0.4508809711,-1.851088676,-233.6051083,34,35,98
1987-12-20,"Sunday",130,-17.94871795,NA,-14.98012371,-1.073832307,-7.409278745,-430.3907108,34,21.25,65.75
1987-12-21,"Monday",125,NA,NA,-20.2612213,1.2242234166,-1.487699574,-15.58620807,33,26.125,67.375
1987-12-22,"Tuesday",121,NA,NA,-24.54392954,NA,-0.493788413,204.12644743,35,29.125,83.5
1987-12-23,"Wednesday",144,-1.713116729,NA,-21.4156255,1.5022249574,1.5548301868,273.35176431,35.5,31.25,77.125
1987-12-24,"Thursday",126,NA,NA,-22.35423074,-3.222694631,-2.620266634,159.15454842,41,39.75,93.625
1987-12-25,"Friday",124,-27.16720257,NA,-9.735146269,-4.190701321,-12.32795494,-300.4382823,33,25.5,77.75
1987-12-26,"Saturday",119,NA,NA,-6.270720989,-3.286770589,-6.242370917,97.007153443,27.5,23.75,85.375
1987-12-27,"Sunday",116,1.864516129,NA,-15.24236865,2.1469591193,3.8899523175,499.43695836,29,28.375,75.25
1987-12-28,"Monday",156,NA,NA,-6.70547299,-3.593649023,-8.677578647,-200.0183574,33.5,30.75,90.125
1987-12-29,"Tuesday",112,-17.27422156,NA,-5.556665954,-1.932508099,0.4407760999,-144.2144529,24.5,20.25,81.875
1987-12-30,"Wednesday",116,NA,NA,-20.75310897,4.1332470491,3.8909221865,242.07754501,25.5,27.625,84.375
1987-12-31,"Thursday",148,-21.97411003,NA,-10.87220297,NA,-13.10964384,-532.9340388,23.5,7.25,70.875
1988-01-01,"Friday",108,NA,NA,-4.920980937,-2.332397396,-10.15633627,-323.4425426,3.5,-3.625,68.625
1988-01-02,"Saturday",124,NA,NA,-17.13834998,1.6342924835,-0.522039171,23.086503546,15,15.375,67.75
1988-01-03,"Sunday",138,-17.85064935,NA,-16.1605841,3.74548097,-4.106947682,-8.042020082,24.5,16.75,75.375
1988-01-04,"Monday",132,-13.4104621,NA,-6.539574728,-1.912450961,-10.78580668,-155.2455407,5,-15.875,60.625
1988-01-05,"Tuesday",112,-18.90909091,NA,-11.78786267,-2.282796427,-6.420027525,-223.9938243,-6.5,-15.75,60.625
1988-01-06,"Wednesday",131,31.854368932,NA,-17.88557465,-1.287661559,5.0232590482,161.2147587,-5.5,-15.125,63.625
1988-01-07,"Thursday",140,30.624595469,NA,-23.09752237,6.7852994654,27.427226443,2188.9500793,3,-1.875,70.625
1988-01-08,"Friday",123,43.32038835,NA,-21.08659858,8.4438907935,17.997447989,856.27165262,8.5,2.75,75.125
1988-01-09,"Saturday",126,4.1521035599,NA,-17.71327331,-0.982441444,3.3021799178,-261.8567086,0.5,-12.25,64.5
1988-01-10,"Sunday",121,-0.795786252,NA,-18.89266845,2.2862560852,5.5519091069,-36.88632403,1.5,-1.625,65.5
1988-01-11,"Monday",148,-4.717532468,NA,-19.10930219,7.7847563512,0.7275534046,149.91615314,24,22.25,72.25
1988-01-12,"Tuesday",146,-0.655844156,NA,-8.548085631,0.727845554,-7.648874318,-320.7050906,28.5,15.5,70.5
1988-01-13,"Wednesday",119,7.2694805195,NA,-11.48451418,-1.912615515,-1.95301306,-203.2128193,12,-0.375,65.875
1988-01-14,"Thursday",127,2.1201298701,NA,-22.66732129,2.1204391741,7.8092073732,523.66526244,11,9.375,62.875
1988-01-15,"Friday",118,-16.05519481,NA,-21.67418658,3.5573410888,-0.681508985,28.387502009,28,22.75,62.5
1988-01-16,"Saturday",137,-6.935514614,NA,-11.40455277,-2.990948567,-5.402629495,-202.3779857,39,29.25,57.5
1988-01-17,"Sunday",138,-18.00649351,NA,-18.92023581,-3.224532692,-1.00144094,209.83797332,37,32.25,96
1988-01-18,"Monday",117,NA,NA,-16.82654831,-0.98939219,3.5234625846,506.51362791,33.5,32.375,94.625
1988-01-19,"Tuesday",125,-4.791530945,NA,-12.49023682,2.5707029238,-0.431408846,63.681067072,35.5,34.625,94.125
1988-01-20,"Wednesday",126,-21.89236008,NA,-18.75681429,-0.428178772,-2.786097736,-92.92863964,34,27.375,81
1988-01-21,"Thursday",100,-23.47882736,NA,-9.2019094,-2.307406903,-2.730256129,-74.37219431,28.5,21.125,74.625
1988-01-22,"Friday",126,-11.73678186,NA,-18.6237168,-3.634610684,-4.84555789,-110.851306,27,23.625,87.75
1988-01-23,"Saturday",131,-19.99348534,NA,-17.28783186,0.4596780762,-7.549906993,77.69865375,21,25.75,96.625
1988-01-24,"Sunday",115,-16.99674267,NA,-15.93542082,0.3886447238,-8.279395138,-231.9599251,24.5,17,81.25
1988-01-25,"Monday",142,-9.026058632,NA,-17.03638654,0.7094207176,-5.852657696,-7.023276674,14.5,-2.75,79.5
1988-01-26,"Tuesday",122,2.0358306189,NA,-18.19962528,-0.340722435,4.1921765987,-3.972159567,9,-0.5,69.25
1988-01-27,"Wednesday",124,7.9804560261,NA,-18.07906229,5.0015657139,9.0663927548,501.47021154,7,11.25,76
1988-01-28,"Thursday",112,6.0748459892,NA,-14.50494373,6.4031530383,8.3633385223,443.41150227,21.5,19.25,72.75
1988-01-29,"Friday",126,-6.153094463,NA,-14.53754481,4.3269350748,7.7450938749,79.264205231,35.5,40.5,77.375
1988-01-30,"Saturday",127,-20.12703583,NA,-1.246355408,-3.157058982,-9.501953973,-492.1152667,50.5,47.5,78.875
1988-01-31,"Sunday",118,-1.071895425,NA,-5.029183691,-4.028498484,-10.67916987,-481.453863,46,31.875,79.75
1988-02-01,"Monday",119,-30.10784314,NA,-3.398100128,-4.94868415,-7.476882037,-271.5253073,28,21.375,88.75
1988-02-02,"Tuesday",111,-20.1503268,NA,1.21128922,-1.612798385,-5.860060466,-197.3561314,22.5,17.75,71.625
1988-02-03,"Wednesday",120,-3.848767772,NA,-9.820735573,4.5472047457,4.1775480811,111.38920159,24,20.125,85.125
1988-02-04,"Thursday",135,8.5392156863,NA,-10.27742194,-0.316760911,0.9826763983,2.1200412328,16.5,6.625,75
1988-02-05,"Friday",119,-6.506535948,NA,-6.646722718,-1.653522211,-7.626415218,-304.2108882,4,-10.75,57.5
1988-02-06,"Saturday",110,-4.452459016,NA,-5.425992035,2.7413044871,-10.20617399,-427.647396,3,-3.125,67.75
1988-02-07,"Sunday",123,-11.39344262,NA,-7.302025748,3.0304890867,-8.326975956,-372.7909932,16.5,8.375,63.5
1988-02-08,"Monday",108,-0.518032787,NA,-13.25766381,0.5699849438,4.2605770299,260.82033859,14.5,16.25,84
1988-02-09,"Tuesday",135,-1.814061259,NA,-12.46606799,0.9886477042,6.1555206155,71.259353673,17.5,7.125,68.625
1988-02-10,"Wednesday",124,-7.645901639,NA,-3.218200482,-0.390163177,5.3446443832,70.22368816,16,17.625,98
1988-02-11,"Thursday",131,-15.52631579,NA,3.7014505738,-2.9602771,-7.007482594,-301.1613151,16,9,76
1988-02-12,"Friday",139,0.4868421053,NA,-6.981171097,0.277521879,2.097688457,-105.2418197,9,0.25,72.25
1988-02-13,"Saturday",113,-1.546052632,NA,-13.51814439,4.6639961128,12.307259847,127.78897892,7,3.5,69.5
1988-02-14,"Sunday",126,NA,NA,-16.10518426,10.126791187,4.0365440427,-130.250271,27.5,38.625,95.5
1988-02-15,"Monday",138,-11.03120247,NA,-6.456377709,0.2308057468,-1.276082621,-205.5109342,26,11.875,60.375
1988-02-16,"Tuesday",119,-9.633663366,NA,-18.40792492,2.9109674804,4.6041328823,149.11529248,26.5,27.125,79.375
1988-02-17,"Wednesday",122,16.270627063,NA,-14.51481784,-0.150280959,13.733402535,397.32250131,31,23.125,78.5
1988-02-18,"Thursday",124,18.184818482,NA,-16.4920756,0.8802781563,18.581017554,1232.4242923,31.5,27,78.125
1988-02-19,"Friday",128,33.240924092,NA,-15.58596908,7.4964114408,24.299069943,2083.6678467,32,29.375,80.125
1988-02-20,"Saturday",147,-6.719471947,NA,-1.334688719,-2.975300669,-8.615575619,-250.4256806,21.5,-2.625,50.875
1988-02-21,"Sunday",125,-14.29111012,NA,-7.504295059,-2.456635413,-3.283097831,-218.8996659,16.5,20.125,70.625
1988-02-22,"Monday",156,-20.80794702,NA,-7.183716429,0.1482699345,-7.132438902,-326.7549848,40,29,68.125
1988-02-23,"Tuesday",123,0.178807947,NA,-1.203170314,-1.665503317,-9.38529753,-275.9783434,27,13,60.75
